EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101249,,653.875445622427,6765.2489937702,1195.8734859086,6760.83223496022,1190.70410315948,6769.69584624681,1201.07336776906,1.2933203723993,139,0.467494206286491,7
112824700230101252,,486.9145317538,6720.02951848305,1196.24446038494,6715.86961041973,1191.66679319648,6725.05698139748,1200.45222942477,1.74634971249743,149,0.601285449984054,6.75787210902594
112824700230101253,,838.633964414164,6670.56094867656,1196.78012337623,6665.57177746182,1192.17051137243,6675.9436837636,1201.66071587595,1.08180086361666,140,0.405834887151678,7
112824700230101254,,803.285918712842,6754.82408944456,1197.34905438094,6749.37005918816,1192.34152854864,6760.42930282118,1202.34591713443,1.13677424156437,292,0.419100151604373,6.93942885102724
112824700230101259,,527.07703754591,6560.18444041674,1197.17258540545,6556.06806785775,1193.67482666606,6564.5985082417,1201.55750041392,1.09416133565997,198,0.520476249234419,7
112824700230101260,,461.358809085077,6545.956054879,1197.87515663663,6542.02573295153,1193.98846419795,6549.81444259065,1201.33488837423,1.03030510358401,142,0.555184420411448,6.92396920728873
112824700230101262,,583.55882319002,6517.23705202736,1197.85242177947,6511.78931728523,1194.43079552398,6522.71147997185,1201.12651969419,1.6939813886943,254,0.509441091901475,6.91941221224095
112824700230101265,,309.319556859137,6787.75606246689,1198.70010583906,6784.2901615891,1195.69649703516,6791.1525784867,1201.85665413987,1.47677552988393,23,0.690296186793676,7
112824700230101266,,342.846821129515,6772.27754258564,1198.82861992322,6767.8736842724,1196.0080460016,6777.50450406361,1201.75430990825,1.88140223874601,93,0.733448276346399,6.68713649680551
112824700230101267,,435.314935495958,6745.25624397127,1200.22460580409,6741.85660965725,1196.49033341773,6748.53508452985,1204.61573343526,1.22836090336411,125,0.581919951514235,6.94793932449991
112824700230101269,,394.141038601025,6616.83767569738,1199.92776349547,6612.74984844406,1196.56564462557,6620.75061995353,1203.47171197031,1.43811345992703,79,0.603957026246081,7
112824700230101270,,403.428056158051,6797.23003685453,1199.9701124353,6792.87438432949,1196.95739550512,6801.20977315768,1203.15882488199,1.37002080093939,114,0.601172231073839,6.943199688102
112824700230101271,,708.42071483369,6509.67360345981,1202.94614172492,6504.93928093426,1197.5316595648,6514.29830944197,1207.16664813543,1.0657547589395,130,0.46059902821541,6.84640208429599
112824700230101273,,821.585106151312,6594.83254270701,1202.98455973627,6589.46496096375,1197.85121573309,6600.21961133982,1207.64807464599,1.22788740562463,130,0.410644914477832,7
112824700230101275,,318.045949506834,6740.2207125291,1201.71631646312,6737.37419998822,1197.99464871135,6743.29980556573,1205.42431330031,1.61240563163697,105,0.704746181859302,6.83393330325431
112824700230101277,,642.458696809271,6627.27859508025,1202.92985968479,6622.59590972662,1198.60718459101,6632.08579732807,1207.14843614517,1.42046487226419,84,0.476229598885758,6.97115889765799
112824700230101278,,671.854443999147,6719.43100832312,1203.10733217601,6714.81324815386,1198.75658459551,6724.64368837002,1206.95249788143,1.22331152309532,185,0.459269994839161,7
112824700230101280,,399.722835539032,6774.07297556235,1203.48999302058,6770.36757976208,1200.01511780508,6777.79660700571,1207.17274034545,1.21377839166694,114,0.611355353578071,7
